ID;SrcDatabase;Title;Author;Affiliation;Literature Source;Keyword;Abstract;PubTime;Year;PageCount;Abstract_Orig
P168;期刊;豫籍留日学生与河南辛亥革命;"杨晓军;";"河南理工大学马克思主义学院;";中州学刊;"豫籍留日学生;;原因;;特征;;辛亥革命";"豫籍留日学生群体是近代中国""西学东渐""的产物,从其诞生之日起就注定要担负救亡图存的历史重任。辛亥革命前夕,大批豫籍留日学生毅然放弃学业,返回国内勇敢地投身革命大潮之中。他们一方面充分利用报刊、杂志、学堂等媒介鼓吹资产阶级民主革命,另一方面积极组建各类进步团体并整合各地分散的武装力量,汇聚革命力量,在那个风雨如晦的年代里推动了河南辛亥革命日益高涨。当然,豫籍留学生所主导的河南辛亥革命并没有取得预期的效果,却在一定程度上加速了河南社会近代化的步伐。";2011-09-10;2011;19-24;
P176;期刊;豫籍留日学生群体与河南辛亥革命刍议——纪念辛亥革命100周年;"杨晓军;";"河南理工大学马克思主义学院;";河南理工大学学报(社会科学版);"河南;;留日学生;;辛亥革命";豫籍留日学生群体是近代中国社会衍生出来的一个特殊的社会群体,也是河南境内最早觉醒的知识分子阶层。清末民初时期,豫籍留日学生逐渐登上了政治舞台,并成为河南辛亥革命的中坚力量。然而,由于社会环境和自身因素的限制,留日学生主导的河南辛亥革命并未取得预期的社会效果,但其付出与努力仍值得今人学习与肯定。;2011-07-25;2011;356-360+380;
P134;期刊;清末贵州留日学生与贵州教育近代化;"梁中美;";"贵州师范学院历史与社会学院;";贵州师范学院学报;"贵州;;近代化;;留日学生;;教育";贵州从清末开始大规模派遣留学生赴日本学习,留日学生人数逐年增加,所学内容也较为广泛。这些留学生回国后主要选择从政或执教。他们成为了变革贵州传统教育的生力军,对贵州教育的近代化产生了极为重要的影响,在贵州近代文明的建构和生长上具有中流砥柱的作用。;2012-07-28;2012;61-65;
P327;期刊;辛亥时期留日学生的乡土情结与爱国主义;李细珠;求索;求索;"留日学生;中部同盟会;中国近代化;乡土关系;爱国主义;二十世纪之支那;乡土情结;";辛亥时期留日学生的乡土情结与爱国主义李细珠本文试就辛亥时期留日学生的乡土思想与爱国主义这一主题作一论述，以期对辛亥革命的认识提供一个新视角，并试图对中国近代化过程中的传统思想于以新的评价。一乡土关系：血缘宗族与同乡师友中国传统的社会关系是血缘宗族关系...;1994-06-15;1994;5;
P178;期刊;浅析辛亥革命前中国留日学生活动;"马晶莹;";"新疆大学人文学院;";丝绸之路;"辛亥革命;;留日学生;;中国革命";辛亥革命以前的中国留学活动中,以留日的学生人数最多、规模最大。本文对辛亥革命前中国学生选择留日的原因、日本政府及国民对待中国留学生的态度以及留日学生对中国革命的贡献及原因等进行了分析和阐述。;2011-04-16;2011;22-23;
P353;期刊;辛亥革命时期留日学生的刊物——《夏声》;王公望;兰州学刊;兰州学刊;"编撰者;留日学生;《夏声》;帝国主义;科学社会主义;";辛亥革命前,资产阶级革命派在国内外创办了许多刊物,这些刊物疾呼推翻腐朽的清王朝,宣扬了民主革命思想。夏声是在中国同盟会的影响下,由在东京成立的同盟会陕西分会和陕西留日学生组织出版的杂志。它是各省留日学生创办的刊物中时间较长的刊物之一。一九○八年二月创刊至一九○九年九月停刊,为月刊,共发行九期。发行人为杨铭源,主要撰稿者有井勿幕、李元鼎,茹欲立、张季鸾和于右任等。夏声曾得到陕甘知识分子的捐款相助,当时甘肃的邓宗、原志迥和王钺等都曾是夏声的名誉赞成员。夏声的宗旨是“经营蒙疆,防卫西北”,“开通风气,涤除弊俗,发挥固有之文明,灌输最新之学说,鼓国民独立之精神”夏声抨击了清政府预备立宪的假骗局,历数帝国主义觊觎我国领土主权的罪行。对陕甘人民反对清朝的黑暗统治,确保陕甘利权的斗争,表示了迫切关注和支持。对唤起陕甘人民的觉醒,推动民主革命运动的发展起了一定作用。;1984-06-29;1984;81-84;
P161;期刊;辛亥革命前后湖南留日学生的日本观;"周建树;";"武汉大学历史学院;";船山学刊;"辛亥革命;;湖南留日学生;;日本观";辛亥革命前后,湖南留日学生对日本的认知,经历了从仰慕学习到激烈反抗侵略的变化。这一时期湖南留日学生日本观的主要内容为,通过媒体的描述和个人在日体验的近像感知,展现其多元性、不对称性和理性的多元特征。此时湖南留日学生的日本观无疑在一定程度上促进了湖南现代化的进程,并有力地推动了辛亥革命运动的发展。;2011-10-25;2011;44-49;
P111;期刊;留日女学生对民国元年妇女参政运动的影响;"秦亚男;王君峰;";"上海大学文学院历史系;";沧桑;"民国元年;;妇女参政;;留日女学生;;影响";"辛亥革命前后,随着国内民主革命的高涨,近代意义的中国妇女解放运动也逐步开展起来。从宣传""不缠足""""、兴女学"",到鼓吹妇女出国留洋、投身革命,再到民国元年妇女参政运动,中国的妇女解放运动逐渐步入高潮。民国元年的妇女参政运动从领导者到组织者再到参与者,都是作为解放主体的妇女,中国妇女解放运动步入高潮。留日女学生在此次运动中发挥了重要的作用:首先,留日女学生充当了此次运动的发起者、领导者与组织者;其次,留日女学生运动期间创办了大量的宣传女子参政思想的报纸,为参政运动奠定了舆论基础;再次,留日女学生借助报刊宣传男女平权等思想,促进了中国妇女的思想解放,为参政运动奠定了思想基础;最后,留日女学生回国担任教师,促进了女子教育的发展,培养出大批""新女性"",为参政运动奠定了群众基础。";2013-06-28;2013;33-35;
P369;期刊;辛亥革命前中国留日学生人数考正;"苏贵民;";社会科学战线;社会科学战线;"中国留日学生;统计表;留学生;";辛亥革命前广大青年掀起的留日运动是中国社会政治生活中具有重要意义的事件。在这一运动中踊现出来的知识分子群和青年学生群是中国反帝反封建斗争的一支重要方面军。他们在辛亥革命中对资产阶级民主革命思想的传播、革命团体的建立、;1981-08-29;1981;105-108;
P133;期刊;辛亥革命前留日学生创办期刊及其影响;"魏善玲;";"江苏师范大学学报编辑部;";江苏大学学报(社会科学版);"留日学生;;期刊;;特点;;影响";辛亥革命前留日学生创办的期刊大约在70—100种之间,占当时所有出国留学生创办期刊的90%以上。从内容上来看,留日学生创办的期刊涉及面很广,但涉及时事政治的占绝大多数,其最大特点就是具有浓厚的爱国性和革命性色彩,同时也具有浓厚的地区性特征,注重宣传法治及立宪思想,女性意识也得到凸显。辛亥革命前留日学生创办的众多期刊,在思想上唤起了国内人民的觉醒,对当时国内辛亥革命的爆发起着举足轻重的作用,对国内的地方自治运动、立宪运动以及妇女解放运动也都产生了一定的影响。;2012-07-30;2012;45-49;
P146;期刊;留日学生创办期刊及其对辛亥革命的影响;"魏善玲;";"徐州师范大学学报编辑部;";编辑之友;"留日学生;;期刊;;辛亥革命";辛亥革命前留日学生创办的期刊大约在70—100种之间,占当时所有出国留学生创办期刊的90%以上。从内容上来看,留日学生创办的期刊涉及面很广,但涉及时事政治的占绝大多数,其最大特点就是具有浓厚的爱国性和革命性色彩。辛亥革命前留日学生创办的众多期刊,在思想上唤起了国内人民的觉醒,对当时国内辛亥革命的爆发起着举足轻重的作用。;2012-02-20;2012;114-116;
P080;期刊;抗战爆发前留日学人对日传播中国文化的特点;"王建明;";"天津社会科学院出版社;";东北亚学刊;"留日学人;;文化传播;;文化传播特点";辛亥革命后至抗战爆发前,许多留日学人向日本传播中国文化,推动了近代中日文化交流的发展,对加强中日两国人民间的相互了解、增进友谊做出了重要贡献。由于特殊的历史时代和文化环境的影响,留日学人在对日传播中国文化的过程中具有一些鲜明的特点:他们与日本学人的往来频繁,传播中国文化的过程中并无明确目的和功利性,同时在传播过程中充分利用现代纸质媒介工具,传播的内容丰富多彩,形式多种多样,现代书店成为开展中日文化交流的重要活动场所。研究留日学人对日传播中国文化的特点,有助于我们深入了解并研究留日学人在整个近现代中日文化交流史上的功能、地位和作用,推动中国文化的对外传播,加深世界各国人民对中国文化的了解和认识。;2015-03-15;2015;58-64;
